"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","SERVER2",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator-0.13-SNAPSHOT/workers/2021-03-26__11_57_40/A2_dstat.csv 5",,,,"Date:","26 Mar 2021 11:57:46 +03"

"epoch","memory usage",,,,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
"epoch","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","1m","5m","15m"
1616749066.443,10483572736.0,1654558720.0,34743468032.0,7.64428173312e+11,8.421,3.073,87.462,0.003,0.0,1.041,106.044,191638.771,0.0,0.0,0.0,0.0,7567.660,335310.615,1.170,1.070,1.060
1616749071.468,11144937472.0,1654558720.0,34743574528.0,7.6376670208e+11,1.942,0.204,97.854,0.0,0.0,0.0,0.0,819.200,10758.600,6638.0,0.0,0.0,7886.400,9246.800,1.160,1.070,1.060
1616749076.468,11132911616.0,1654558720.0,34743578624.0,7.6377872384e+11,0.005,0.010,99.985,0.0,0.0,0.0,0.0,0.0,1310.0,1150.0,0.0,0.0,1386.800,1403.400,1.150,1.070,1.060
1616749081.468,11132530688.0,1654558720.0,34743578624.0,7.63779104768e+11,0.010,0.005,99.985,0.0,0.0,0.0,0.0,0.0,576.400,744.800,0.0,0.0,1485.0,1508.800,1.130,1.070,1.050
1616749086.468,11148505088.0,1654558720.0,34743603200.0,7.63763105792e+11,0.380,0.035,99.585,0.0,0.0,0.0,0.0,0.0,1389494.600,44075.600,0.0,0.0,6418.0,6441.800,1.120,1.070,1.050
1616749091.468,11323031552.0,1654558720.0,34743615488.0,7.6358856704e+11,3.653,0.593,95.718,0.005,0.0,0.030,0.0,4096.0,17105405.400,9842314.400,0.0,0.0,51294.600,78725.800,1.190,1.080,1.060
1616749096.468,11335503872.0,1654558720.0,34743615488.0,7.6357609472e+11,0.366,0.085,99.544,0.0,0.0,0.005,0.0,87142.400,853936.0,1175058.0,0.0,0.0,13294.200,13554.0,1.180,1.080,1.060
1616749101.451,11335520256.0,1654558720.0,34743615488.0,7.63576078336e+11,0.216,0.075,99.704,0.0,0.0,0.005,0.0,17203.200,952514.200,1323745.0,0.0,0.0,13179.600,13581.0,1.160,1.080,1.060
1616749106.468,11330166784.0,1654558720.0,34743623680.0,7.63581423616e+11,0.120,0.105,99.771,0.0,0.0,0.005,0.0,5734.400,932373.400,1309331.800,0.0,0.0,12711.400,13130.200,1.150,1.080,1.060
1616749111.468,11332329472.0,1654558720.0,34743623680.0,7.63579260928e+11,0.170,0.105,99.725,0.0,0.0,0.0,0.0,0.0,944532.600,1317083.0,0.0,0.0,12884.0,13078.200,1.140,1.080,1.060
1616749116.468,11331506176.0,1654558720.0,34743623680.0,7.63580084224e+11,0.100,0.105,99.795,0.0,0.0,0.0,0.0,819.200,945094.600,1344996.400,0.0,0.0,12809.0,13149.600,1.130,1.080,1.060
1616749121.468,11331772416.0,1654558720.0,34743623680.0,7.63579817984e+11,0.100,0.105,99.795,0.0,0.0,0.0,0.0,0.0,942515.400,1302276.200,0.0,0.0,12725.600,13109.800,1.120,1.070,1.060
1616749126.468,11328253952.0,1654558720.0,34743631872.0,7.63583328256e+11,0.100,0.100,99.795,0.0,0.0,0.005,0.0,89088.0,921737.800,1317959.400,0.0,0.0,12721.800,13142.0,1.110,1.070,1.060
1616749131.468,11328462848.0,1654558720.0,34743631872.0,7.6358311936e+11,0.150,0.100,99.745,0.0,0.0,0.005,0.0,57344.0,968259.400,1323877.0,0.0,0.0,13021.200,13261.200,1.100,1.070,1.060
1616749136.468,11328303104.0,1654558720.0,34743631872.0,7.63583279104e+11,0.085,0.095,99.820,0.0,0.0,0.0,0.0,819.200,934793.200,1302969.0,0.0,0.0,12580.0,12853.800,1.090,1.070,1.050
