"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","SERVER2",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator-0.13-SNAPSHOT/workers/2021-03-26__12_27_11/A2_dstat.csv 5",,,,"Date:","26 Mar 2021 12:27:16 +03"

"epoch","memory usage",,,,"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
"epoch","used","buff","cach","free","usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw","1m","5m","15m"
1616750836.805,10488885248.0,1654558720.0,34792419328.0,7.64373909504e+11,8.421,3.073,87.463,0.003,0.0,1.040,106.039,191631.489,0.0,0.0,0.0,0.0,7567.556,335294.853,1.160,1.050,1.060
1616750841.830,10909986816.0,1654558720.0,34792472576.0,7.63952754688e+11,1.588,0.184,98.228,0.0,0.0,0.0,0.0,57446.400,11385.800,6952.0,0.0,0.0,8528.600,10618.400,1.150,1.050,1.060
1616750846.829,10918273024.0,1654558720.0,34792488960.0,7.63944452096e+11,0.150,0.010,99.840,0.0,0.0,0.0,0.0,0.0,1526.400,1332.400,0.0,0.0,2218.800,2434.200,1.140,1.050,1.060
1616750851.829,10917810176.0,1654558720.0,34792488960.0,7.63944914944e+11,0.030,0.0,99.970,0.0,0.0,0.0,0.0,0.0,531.200,828.400,0.0,0.0,1495.400,1515.200,1.130,1.040,1.050
1616750856.829,11009331200.0,1654558720.0,34792509440.0,7.6385337344e+11,0.660,0.050,99.290,0.0,0.0,0.0,0.0,0.0,160536.200,42593.800,0.0,0.0,5887.200,6898.600,1.120,1.040,1.050
1616750861.808,11171098624.0,1654558720.0,34792513536.0,7.6369160192e+11,4.311,0.495,95.124,0.015,0.0,0.056,0.0,0.0,16676372.200,9588638.600,0.0,0.0,43281.0,60704.400,1.270,1.080,1.060
1616750866.830,11312648192.0,1654558720.0,34792521728.0,7.6355004416e+11,0.631,0.425,98.914,0.0,0.0,0.030,0.0,4096.0,7550606.400,10876131.600,0.0,0.0,57972.800,70445.0,1.250,1.080,1.060
1616750871.805,11430273024.0,1654558720.0,34792521728.0,7.63432419328e+11,1.046,0.566,98.343,0.0,0.0,0.045,0.0,106393.600,7527208.200,10739158.600,0.0,0.0,56531.400,68408.200,1.230,1.070,1.060
1616750876.830,11413995520.0,1654558720.0,34792521728.0,7.63448696832e+11,0.625,0.440,98.856,0.005,0.0,0.075,0.0,21299.200,7609639.0,11026549.600,0.0,0.0,59471.600,70901.600,1.290,1.090,1.070
1616750881.829,11420893184.0,1654558720.0,34792525824.0,7.63441795072e+11,0.457,0.402,99.081,0.0,0.0,0.060,0.0,0.0,7392176.600,10782347.0,0.0,0.0,59448.400,68623.800,1.270,1.090,1.070
1616750886.829,11491581952.0,1654558720.0,34792534016.0,7.63371098112e+11,0.513,0.578,98.824,0.020,0.0,0.065,0.0,0.0,7528498.600,10845986.400,0.0,0.0,62888.0,69301.400,1.240,1.090,1.070
1616750891.829,11491782656.0,1654558720.0,34792534016.0,7.63370897408e+11,0.387,0.402,99.116,0.0,0.0,0.095,0.0,819.200,7623627.600,10961861.400,0.0,0.0,57219.0,69620.200,1.220,1.080,1.070
1616750896.829,11491307520.0,1654558720.0,34792534016.0,7.63371372544e+11,0.407,0.402,99.146,0.0,0.0,0.045,0.0,0.0,7573639.0,10862851.400,0.0,0.0,57505.400,69752.400,1.210,1.080,1.070
1616750901.829,11490066432.0,1654558720.0,34792538112.0,7.63372609536e+11,0.412,0.397,99.106,0.0,0.0,0.085,0.0,79155.200,7632802.800,11067828.800,0.0,0.0,57254.600,70353.0,1.190,1.080,1.070
1616750906.829,11489484800.0,1654558720.0,34792546304.0,7.63373182976e+11,0.502,0.397,99.020,0.0,0.0,0.080,0.0,7372.800,7694488.200,11031172.800,0.0,0.0,57624.400,70627.600,1.410,1.130,1.080
1616750911.829,11490443264.0,1654558720.0,34792546304.0,7.63372224512e+11,0.432,0.432,99.056,0.005,0.0,0.075,0.0,1638.400,7691212.600,11154509.600,0.0,0.0,56865.200,70675.600,1.380,1.130,1.080
1616750916.829,11490164736.0,1654558720.0,34792550400.0,7.63372498944e+11,0.432,0.392,99.096,0.0,0.0,0.080,0.0,3276.800,7641875.800,11158539.400,0.0,0.0,57593.800,70653.200,1.350,1.130,1.080
1616750921.829,11485511680.0,1654558720.0,34792550400.0,7.63377152e+11,0.432,0.427,99.076,0.0,0.0,0.065,0.0,0.0,7521628.200,10883809.400,0.0,0.0,57144.400,69644.0,1.320,1.120,1.080
1616750926.829,11491254272.0,1654558720.0,34792554496.0,7.63371405312e+11,0.528,0.412,99.015,0.0,0.0,0.045,0.0,0.0,7514587.800,10872663.200,0.0,0.0,56981.0,69561.600,1.380,1.140,1.080
1616750931.829,11490725888.0,1654558720.0,34792562688.0,7.63371925504e+11,0.407,0.387,99.141,0.0,0.0,0.065,0.0,63283.200,7469282.400,10783972.800,0.0,0.0,56423.600,69168.200,1.350,1.140,1.080
1616750936.829,11491422208.0,1654558720.0,34792570880.0,7.63371220992e+11,0.427,0.417,99.086,0.0,0.0,0.070,0.0,4915.200,7542619.800,10941595.600,0.0,0.0,56900.200,70038.400,1.320,1.130,1.080
1616750941.829,11491188736.0,1654558720.0,34792570880.0,7.63371454464e+11,0.528,0.427,98.970,0.015,0.0,0.060,0.0,4096.0,7624557.600,10919700.200,0.0,0.0,56798.400,70015.600,1.290,1.130,1.080
1616750946.829,11492261888.0,1654558720.0,34792574976.0,7.63370377216e+11,0.402,0.407,99.181,0.0,0.0,0.010,0.0,0.0,7622140.0,10901494.600,0.0,0.0,55636.200,69294.800,1.270,1.130,1.080
1616750951.829,11494346752.0,1654558720.0,34792574976.0,7.63368292352e+11,0.392,0.402,99.166,0.0,0.0,0.040,0.0,4915.200,7546004.200,10764196.600,0.0,0.0,55502.200,68754.0,1.250,1.130,1.080
1616750956.829,11495313408.0,1654558720.0,34792579072.0,7.633673216e+11,0.487,0.397,99.021,0.0,0.0,0.095,0.0,0.0,7529969.200,10839959.400,0.0,0.0,55962.400,69471.400,1.230,1.130,1.080
1616750961.829,11494993920.0,1654558720.0,34792579072.0,7.63367641088e+11,0.386,0.386,99.117,0.0,0.0,0.110,0.0,56524.800,7389682.600,10777170.600,0.0,0.0,54657.800,68998.600,1.290,1.140,1.090
1616750966.829,11495247872.0,1654558720.0,34792587264.0,7.63367378944e+11,0.382,0.372,99.151,0.0,0.0,0.095,0.0,4915.200,7459079.200,10810014.0,0.0,0.0,55067.400,69375.200,1.270,1.140,1.090
